userName,score,at,content
Pengguna Google,5,2024-12-15 14:19:57,Game yang seru dan menyenangkan bermain bersama te man mabar...
Pengguna Google,3,2024-12-15 14:06:40,Kok sekarang game nya suka ngestak ama lag ya padahal jaringan bagus ama device masi mumpuni tolong cpet perbaiki ya cuma itu aja soal game ga usah di bicarain soal nya seru udah menemani dari sd kelas 5 sampai smk kelas 1 😁
Pengguna Google,5,2024-12-15 13:52:53,"Saya mengasih bintang lima game ini sangat populer dan enak dimain kan aku selalu memain dengan enak,yang membuat aku marah karena akun ku ke hace itulah alasan aku marah"
Pengguna Google,5,2024-12-15 13:40:25,Game ini sangat bagus semoga game ini akan sukses dan terima kasih kepada Garena telah memberikan event baru dan skin baru tapi tolong Garena bisa memberikan diamond gratis dan senjata gratis tapi yang keren tolong ya Garena karena banyak orang yang ga mampu top up dan susah hidupnya tolong ya Garena tolong dan itu saja semoga kamu membalas nya tim pembuat game Garena terima kasih
Pengguna Google,5,2024-12-15 13:10:39,Gamenya seru tapi gara gara game ini gua ke rip
Pengguna Google,1,2024-12-15 13:02:17,Sekarang udah Dikit yang mainin geme ini ya karna kulgar di pecat lah karna peak old di ilangin lah karna hp ga kuat hmm..😌 Garena coba aja semuanya di balikin kek dlu pasti player old balik semua beneran dah sumpah 🫤🥹
Pengguna Google,1,2024-12-15 13:00:29,Jaringan bagus TPI tapi saat ada musuh sinyal jelek itu gimana pendapat nya tolong di perbaiki
ujang mulyana,1,2024-12-15 12:54:13,oi garena baca komen gw bikin game yang adil garena tod kasih tim yang adil cok kalo kagak gw laporin game nya
Pengguna Google,4,2024-12-15 12:43:39,"Game nya bagus tapi labih bagus lagi kalau ada mode offline nya, nanti kalau sudah ada mode offline nya saya kasih bintang 5"
Pengguna Google,4,2024-12-15 12:41:41,Mimin tolong bisa GK perbarui senjata shotgun baru nya jangan isi peluru tambahan satu peluru aja karna senjata itu bagus buat Pepeng sot tolong ya Mimin Garena🙏🙏
Pengguna Google,4,2024-12-15 12:39:52,"game nya bagus aj,tp knp aku ksih bintang 4,karna pas main selalu ngelag padahal sinyal ku bagus knp ngeleg setiap ada musuh langsungg ngeleg padahal sinyal ku bagus.tolong diperbaiki yaa🙏🙏"
Pengguna Google,1,2024-12-15 12:21:34,"Jika score kurang dari 90 kenapa gak bisa main br/cs rank dan on mic juga gk bisa sih.... Apalah. Game ini?!Gak kaya game lain. Tolong admin bikin score jika kurang dari 70 baru Gak bisa on mic, main br, dan cs rank. 😤"
Pengguna Google,4,2024-12-15 12:18:44,Geme ya bagus banget tapi ada yang kuran Garena tanbahing mode pvp Bintan 4 dulu kalau ada mode pvp baru aku kasi Bintan 5 asalamualaikum
Pengguna Google,5,2024-12-15 12:16:17,"Game ini seru,tapi ada bug saya lagi enak-enak main malah keluar sendiri. Tolong perbaiki ya min 😆😁"
Pengguna Google,3,2024-12-15 12:04:17,"Game free fire ini sangat bagus, tapi tolong lah Garena buff senjata shotgun terbaru demeg- Reng+ tambah kapasitas peluru dan kurangi reloat sepit"
Pengguna Google,1,2024-12-15 12:02:44,Punya gua gk bisa login padahal siyal bagus keren garena
Pengguna Google,1,2024-12-15 11:58:04,"Gw merasa ff gk sebagus dulu,jadi gua pemain 2019 dan pensi 2020 dan gw memutuskan untuk melihat perkembangan ff sekarang tapi gw sangat kecewa,soalnya data untuk menyimpan ff ini sangat besar tapi grafiknya gk banyak yg berkembang dan banyak bandle old dikeluarkan lagi tapi warnanya diubah ubah untuk 1 event, emang developernya gk punya ide yg menarik gitu gk kayak dulu"
Pengguna Google,1,2024-12-15 11:52:22,"Kenapa saya beri bintang satu, karena map nya sudah di ganti dan top global epep sudah pensi dan gak rame seperti dulu lagi"
Pengguna Google,2,2024-12-15 11:50:22,Tolong untk admin garena kalo lagi perang jangan di buat ngelek Dan setiap main mode cs rank kenapa musuh nya sangat pro Dan angota tim kurang mendukung 😊
Pengguna Google,3,2024-12-15 11:39:01,Ngelek banget suuu padahal jaringan udah bagus
Pengguna Google,5,2024-12-15 11:33:45,saya dulu gak bisa harus hapus apk tiba tiba bisa pas gak hapus apk
Pengguna Google,5,2024-12-15 11:22:18,gem ini lebih enak di main kan ketika mendengarkan son belacau
Pengguna Google,1,2024-12-15 11:21:11,Untuk garena tolong di perbaiki bug jaringan itu sangatlah meresa.
Pengguna Google,1,2024-12-15 11:19:45,"aduh gimana sih update terbaru mlh isinya bug demeg masa di tembak gak mati "" kebal bet game rusak 🗿"
CV. KANAKA MITRA NIAGA (Sealing & Carbon Solution),1,2024-12-15 11:12:07,Tim gak ngotak bot ya minta ampun terus musuhnya jago jago game gak jelas
Pengguna Google,1,2024-12-15 11:10:10,Semenjak permainan cs ranked gua udh menang 3:0 pas gua baca nama nama pemain musuh malah kaya temen sendiri jadi bot tombol tembak gak bisa di pencet aneh banget
Pengguna Google,1,2024-12-15 10:51:49,"Game burik banyak citernya coba kalok buat game sistem pertahanannya di perkuatan banyak citer sama ada pemain pakek file tolong hargai kami player murni,sama ada ganggu sinyal parah punya gw forji tolong di perbaiki"
Pengguna Google,1,2024-12-15 10:43:13,Kenapa saya kasih bintang 2 karna bukanya map pik old di keluarin malah map seluncuran di keluarin ah gimana ya bukannya meng hina tapi tolong lah buat garena tolong peak old di keluarin lagi dan 1 lagi ellit pas di keluarkan lagi dan kulgar tolong Terima lagi ya garena tolong🙏🙏🙏🙏🙏🙏🙏
Pengguna Google,5,2024-12-15 10:42:58,game bagus banget tapi gacanya kebanyakan diamon tolong kurangin terimakasih
Pengguna Google,1,2024-12-15 10:36:41,"makin lama makin ga jelas ni game, makin hd tapi tombol tombolnya sekarang yang susah di kendaliin, pencet glowal cepet ga bisa, abis masang glowal tbtb nembak sendiri, gajelas"
Pengguna Google,2,2024-12-15 10:28:08,Game nya bagus tapi tolong dibenerin soal jaringan nya padahal jaringan saya bagus tapi kok di game nya saya sering ngeleg-ngeleg kadang kuning kadang juga merah. Padahal game nya bagus loo tapi isu jaringan itu yang buat gak nyamannya. Semoga bisa ditingkatkan lagi atau di benerin yaa soal isu isu jaringan nyaa dan bug bug yang lainnya.
Pengguna Google,1,2024-12-15 10:07:08,"Kenpa semakin sering update semakin rusak,hp gw yg awal nya GK nge frame sekarang ngeframe macet-macet,bukan di g hp gw doang di hp temen gw juga gtu,tolong di perbaiki...ini mah semakin di update semakin mengecewakan"
Pengguna Google,5,2024-12-15 10:06:49,Sangat cocok bagi anda yang mau merasakan sensasi memainkan game ini cocok untuk didownload saya sarankan
Pengguna Google,1,2024-12-15 10:02:20,Bagus cuma meresahkan banget gw lagi main parkur gw gak pencet tombol lari malah lari g jelas udah mending hapus aja game gagal
Pengguna Google,3,2024-12-15 09:55:41,"Game ini sebenarnya bagus tapi sedikit ngeleg terkadang lagi lawan musuh tiba"" macet terus suka keluar sendiri apalagi kalau update pasti makin ngeleg jadi tolong kedepannya diperbaiki. tapi maaf aku kasi bintang tiga ya🙏"
Pengguna Google,5,2024-12-15 09:54:37,bagus banget bikin pengen main terus setiap hari
Pengguna Google,3,2024-12-15 09:51:02,"Tolong buat kedepannya jangan ada lagi bug jaringan, contohny lagi dalam game setiap ketemu musuh jaringanny selalu naik(jelek) tapi pas mati nonton teman pasti bagus tuh jaringan"
Pengguna Google,5,2024-12-15 09:44:34,"FF makin rusak, mohon garena perbaiki Saya nembak musuh tetapi gak mati mati sampai demage saya 500 tapi musuhnya gak mati bukan karna jaringan tetapi bug demage 🙏🙏🙏"
Pengguna Google,1,2024-12-15 09:29:26,Game tidak memuaskan karna kita mines nya gampang sekali tapi kita kil 8 di mode Rengk estek 2 cuman naik dua pulu gimana si Garena ngga jelas kalin
Pengguna Google,2,2024-12-15 09:24:09,Gara gara update ff nya jadi sering nge lag sendiri apalagi saat main rank suka ngelag ngelag gak jelas.
Pengguna Google,3,2024-12-15 09:00:21,permainan ini seru tapi saat ada event baru renk nya suka turun sendiri
Pengguna Google,1,2024-12-15 08:57:07,Tolong untuk devoloper game nya di benerin jangan cuma update nya doang yang meriah tapi masih banyak bug terutama bug damage padahal aim sudah mengenai kepala kenapa ga mati pas di lihat darah masih penuh tolong dong bug nya di benerin jangan cuma update nya doang
Pengguna Google,5,2024-12-15 08:53:47,ff bgus bgt grafik bagus pokoknya mantap dh
Pengguna Google,5,2024-12-15 08:45:14,Game nya bagus banget walaupun saya cewe tapi saya suka sama gamenya baru download kan aku langsung main lama lama aku booyah terus jadi udah level 8 Sekian teri makasih
Pengguna Google,1,2024-12-15 08:42:04,ff burik masa gaca butuh 1000 lebih yang ter akhir susah sumpah garena gak mikirin yang nabung buat top ap mau gaca yang dia mau ehhh tapi gak dapet sumpah gw muak sama garena semoga di balas 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬
Pengguna Google,4,2024-12-15 08:23:09,"Makin update makin berat, bahkan sinyal pun gak kuat buat nanggung nya"
Pengguna Google,2,2024-12-15 08:20:35,gjls semenjak update sinyal rusak padahal wifi lancar damage delay
Pengguna Google,5,2024-12-15 08:16:59,Gem nya bagus tapi kolo kita ingin dolnot gem lain harus APUS gem ini
Pengguna Google,5,2024-12-15 08:07:43,Game sudah bagus tapi reload nya bikin lama
Pengguna Google,5,2024-12-15 08:00:57,Plis peak old dikembalikan saya kangen karna waktu itu rame banyak trend ff lagi plis Garena
Pengguna Google,3,2024-12-15 08:00:57,Oi bnerinlah masa gw login ga bisa jaringan mandahal oke
Pengguna Google,5,2024-12-15 07:59:24,Aku suka permainan ini karena bisa mabar dan lain lain
Pengguna Google,2,2024-12-15 07:55:28,Game nya bagus banget tambahin fitur iclik ya biar tambah estetik😹😹
Pengguna Google,5,2024-12-15 07:53:15,Geme nya bagus bang et saya jadi ketagihan main setialhari sampai saya jadi pro dan naik kepangkat tertinggi.
Pengguna Google,4,2024-12-15 07:25:11,Game ini bagus grafiknya keren game ini juga punya map crefland aku rekomendasi map yang cocok untuk melatih headshot kita nama map nya pepeng shotonlyi pokoknya bagus deh grafiknya mantap karena
Pengguna Google,5,2024-12-15 07:11:01,game ini bagus aku suka karna kita bisa punya teman yang banyak dan ada teman mabar
Pengguna Google,2,2024-12-15 06:54:26,game burik kadang gk bisa di pencet dan banyak bug nya juga musuh nya gk setara sama skill kita
Pengguna Google,3,2024-12-15 06:44:54,Gw kasih bintang 3 soalnya banyak bug yg gw gak suka 1. Biasa nya kalo lagi di loby tiba tiba timeout atau jaringan nya 999+ 2. Kalo masang glowall sering gak berfungsi 3. Kadang kalo baru login hampir semua bundle gak bisa di download padahal terakhir main bisa di pakai Mohon di perbaiki ya Garena biar Free Fire makin bagus dan gak buriq' amat 😁🗿
Pengguna Google,1,2024-12-15 06:40:30,ini ko epep knp ya?ga bisa login pdhl kouta ada jaringan pun lancar aneh bngt
Pengguna Google,5,2024-12-15 06:36:10,"Suka banget, seruu.. Makin banyak pembaruan"
Pengguna Google,4,2024-12-15 06:24:23,Garena tolong benerin epep nya masa habis apdet bukannya makin bagus malah ngepris² tolong segera diperbaiki
Pengguna Google,1,2024-12-15 06:16:43,"Game nya rusak, dalam satu hari ini aku main cs total kalah 30x , total menang 10x, garena tolong kalo ngasih tim tu yang bener jangan di kasih yang bot terus kalo main cs, capek gw nya, sekali musuh kek ruok"
Pengguna Google,5,2024-12-15 06:16:31,game nya sanget seru jadi ini game selalu di hati saya
Pengguna Google,3,2024-12-15 06:05:22,Yang imbang dong masa rank gw naik nya sedikit pas mati berkurangnya banyak padahal kil gw di atas 5 terus
Pengguna Google,1,2024-12-15 05:59:43,GAME BURIK BNGSTTT Signal bagus wifi lancar Hp bukan Spek kentang TAPI SELALU MEMBACA INFO PERMAINAN Mending ga usah bikin game kalo ga bisa menyediakan pelayanan yg bagus buat penggunanya ... #DELETEFREEFIRE
Pengguna Google,5,2024-12-15 05:56:41,bagus tapi rada ada bug
Pengguna Google,4,2024-12-15 05:56:25,"Min kenapa penyakit yang dulu kok balik lagi sih min Jaringan udah bagus, buat main game semuanya lancar, eh pas buka ep ep malah stuck di loading dan gk bisa lagi, tolong perbaikin dong min"
Pengguna Google,5,2024-12-15 05:55:01,"ini game favorit gw dari tahun 2018 sampai 2024 game ini pokoknya bagus banget buat yang suka game gratisan tapi seru kalo ml burixx gaada motor, gaada mobil, mobil kok jonson 😜"
Pengguna Google,1,2024-12-15 05:35:06,Knp sya pilih bintang 1 karna semakin di abdet ff nya memori sya selalu penuh gk kayak dulu dan kalo bisa map. Peak old di keluarin. Lagi jgn cuma di mode yg lain di rank juga harus ada map peak
Pengguna Google,2,2024-12-15 05:24:04,"oi Garena jangan cuman update doank yang dipikirin , pantau lah player claa squad rank banyak yang pake panel dan cit kalau gini terus lama-lama sepi ini game free fire"
Pengguna Google,5,2024-12-15 05:19:43,Game nya seru walau pun sedikit patah patah tapi tetap seru buat Main
Pengguna Google,1,2024-12-15 05:13:47,"apalah epep ga kaya dulu lagi.banyak yang berubah terus sering ngelak MB nya makin gede . sering panas juga di hp.kalo bisa garena kurangi bug nya terus kurangi MB nya,kalo ga bisa semua itu bakar aja. mending main ml dari pada epep semakin taun bukan semakin bagus malah semakin burik"
Pengguna Google,5,2024-12-15 05:11:47,tapi suka ngebug njir tapi game nya bagus👍 kok
Pengguna Google,5,2024-12-15 05:11:44,Game iini sangat bagus tapi tolong lag oas saya login game ini ngeleg apa kah adaa masalah padahal memori saya masih banyak tapi kenapa game ini ngeleg tidak bisa gerak sama sekali
Pengguna Google,4,2024-12-15 05:11:09,"kenapa free frie sdha apdet sinyal nya makin burikkkkkkkk, taiiiikkk, kesal aj sama games nya, taiiiiikkkkkkk"
Pengguna Google,5,2024-12-15 05:08:54,game nya bagus bisa sampai level 46 makanya aku kasih bintang
Pengguna Google,1,2024-12-15 05:03:53,"Game apaan ini?,sering ngefreez tiba-tiba kek game grafik tinggi aja game burik.Minimal hargain gw kek,masa gw spin apapun gak dapet-dapet.Game mati mending uninstall Ni game burik,meski gw player old.tapi,waktu gw main 2018 gak gini anj gamenya, Pesan gw buat Garena hargai player old kasih apa yang mereka mau,lu itu terlalu pelit gw aja nyepin ngabisin 1000 DM gak dapet tuh hadiah utama PELIT ANAK ASU!"
Pengguna Google,5,2024-12-15 04:48:06,pokoknya bagus sekali gua dari 2018 udah main
Pengguna Google,1,2024-12-15 04:44:33,"Setiap update semangkin burik,,perbaiki yg benar,,mau login aja susa"
Pengguna Google,5,2024-12-15 04:38:42,"Game keren,banyak bugnya,walau hp ku kentank tapi tetap kugas.Game nya sangat enteng dan lancar untuk hp kentank sepertiku.untuk kedepannya semoga menjadi game yang lebih baik 👍💯"
Pengguna Google,5,2024-12-15 04:27:09,game ini seru dan menyenangkan kalau aku puasa biasanya main ini terus aku suka sekali aku main sejak 2017
Pengguna Google,5,2024-12-15 04:20:10,berharap free fire ada karakter baru dan update besar besaran selanjutnya setelah event sekarang
Pengguna Google,1,2024-12-15 04:19:11,Jelek burik gk ada pintu suka ngelag² gk jelas padahal memori bagus gj bgt yg buat dasar jelek
Pengguna Google,1,2024-12-15 04:16:02,Game rusak setelah update ngelag parah dan sistem gacha jarang dapat yang permanen trial semua kek sisa umur developer
Pengguna Google,5,2024-12-15 04:12:18,"Game nya luar biasa😍, Cuma peak oldnya sekarang kenapa dihapus😭"
Pengguna Google,1,2024-12-15 04:07:02,Game sangat jelek grafik burik suka ngelek padahal hp ku bisasa aja ga ngelek sama batre ku masih 85% ramku juga masih sisa 4gb dan ku atur grafiknya smoth KENAPA lag nya parah banget game burik!!😡
Pengguna Google,5,2024-12-15 03:54:13,"game nya sangat dan bisa event event banyak dan menyenangkan,tapi harus perbaiki bug bug di dalam game atau habis apdet"
Pengguna Google,5,2024-12-15 03:51:33,sangat lancar untuk HP ram 4 tapinram dua auto macet
Pengguna Google,1,2024-12-15 03:39:43,Tolong lah diperbaiki knpa sekarang setelah update jadi patah2.. apa lagi kalo pas diluar zona aman battle royale .. patah2 bnget sekarang ..pdhal sebelum update ngak.. tolong segera diperbaiki. Ini sangat menganggu.
Pengguna Google,5,2024-12-15 03:27:57,musuh nya gampang gampang tapi kalau rank nya tinggi musuhnya susah susah
Pengguna Google,3,2024-12-15 03:24:56,permainan cepet leg wifi kuning merah walaupun udah wifi lancar tetap leg ram hp ku kuat kok leg garena garena
Pengguna Google,5,2024-12-15 03:14:34,bagus banget garena nya pasti lagi baik ngasih aku emot walau pun aku bot
Br Sitepu,5,2024-12-15 03:12:54,Gem FF ini seru banget dan kita bisa cari pacar di social island dan bucin di social island 😍😘🤭❤️😎
Pengguna Google,3,2024-12-15 03:12:04,Alasannya kenapa aku kasih bintang ya karna kalo kita kill nya dikit naik nya banyak tapi kalo kill nya banyak naik nya dikit Tolong kepada garena di bagus kan geme nya sekian terima kasih
Pengguna Google,1,2024-12-15 03:07:15,Kenapa sih kalo kita pasti dikasih beban padahal kita MVP tapi kok tim nya beban tolong lahh garena
Pengguna Google,4,2024-12-15 02:56:27,bagus tapi grafik jelek
Pengguna Google,5,2024-12-15 02:49:26,sangat membuat saya senang karena menang berturut² walaupun saya baru main
Pengguna Google,2,2024-12-15 02:44:59,bagus sih game nya cuma sering ngeleg sering ga bisa milih mode mana aja tolong diperbaiki supaya engga kaya gitu🙏🙏🙏
